guess,run,config,good,bad,%,recall,mca,ms
1st,4-15,-noclustering --nothreshold --niolocking -dynaclass -noise -high -lpc -diff -flucid,10.5,14.5,42.0,100.0,42.0,590.0
1st,4-15,Entertainment (-noclustering --nothreshold --niolocking -dynaclass -noise -high -lpc -diff -flucid),2.5,2.5,50.0,100.0,50.0,63.0
1st,4-15,Financial (-noclustering --nothreshold --niolocking -dynaclass -noise -high -lpc -diff -flucid),1.0,4.0,20.0,100.0,20.0,62.0
1st,4-15,Social (-noclustering --nothreshold --niolocking -dynaclass -noise -high -lpc -diff -flucid),1.5,3.5,30.0,100.0,30.0,62.0
1st,4-15,Tourism (-noclustering --nothreshold --niolocking -dynaclass -noise -high -lpc -diff -flucid),3.5,1.5,70.0,100.0,70.0,92.0
1st,4-15,Weather (-noclustering --nothreshold --niolocking -dynaclass -noise -high -lpc -diff -flucid),2.0,3.0,40.0,100.0,40.0,311.0
1st,106-3,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -high -minmax -diff -flucid,10.0,15.0,40.0,100.0,40.0,358.0
1st,106-3,Entertainment (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -high -minmax -diff -flucid),3.0,2.0,60.0,100.0,60.0,31.0
1st,106-3,Financial (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -high -minmax -diff -flucid),0.5,4.5,10.0,100.0,10.0,78.0
1st,106-3,Social (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -high -minmax -diff -flucid),2.0,3.0,40.0,100.0,40.0,61.0
1st,106-3,Tourism (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -high -minmax -diff -flucid),2.5,2.5,50.0,100.0,50.0,32.0
1st,106-3,Weather (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -high -minmax -diff -flucid),2.0,3.0,40.0,100.0,40.0,156.0
1st,81-2,-noclustering --nothreshold --niolocking -dynaclass -silence -high -minmax -diff -flucid,10.0,15.0,40.0,100.0,40.0,371.0
1st,81-2,Entertainment (-noclustering --nothreshold --niolocking -dynaclass -silence -high -minmax -diff -flucid),3.0,2.0,60.0,100.0,60.0,30.0
1st,81-2,Financial (-noclustering --nothreshold --niolocking -dynaclass -silence -high -minmax -diff -flucid),0.5,4.5,10.0,100.0,10.0,46.0
1st,81-2,Social (-noclustering --nothreshold --niolocking -dynaclass -silence -high -minmax -diff -flucid),2.0,3.0,40.0,100.0,40.0,47.0
1st,81-2,Tourism (-noclustering --nothreshold --niolocking -dynaclass -silence -high -minmax -diff -flucid),2.5,2.5,50.0,100.0,50.0,30.0
1st,81-2,Weather (-noclustering --nothreshold --niolocking -dynaclass -silence -high -minmax -diff -flucid),2.0,3.0,40.0,100.0,40.0,218.0
1st,31-5,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -high -minmax -cheb -flucid,10.0,15.0,40.0,100.0,40.0,386.0
1st,31-5,Entertainment (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -high -minmax -cheb -flucid),2.5,2.5,50.0,100.0,50.0,45.0
1st,31-5,Financial (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -high -minmax -cheb -flucid),1.0,4.0,20.0,100.0,20.0,30.0
1st,31-5,Social (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -high -minmax -cheb -flucid),2.0,3.0,40.0,100.0,40.0,94.0
1st,31-5,Tourism (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -high -minmax -cheb -flucid),2.5,2.5,50.0,100.0,50.0,32.0
1st,31-5,Weather (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -high -minmax -cheb -flucid),2.0,3.0,40.0,100.0,40.0,185.0
1st,14-11,-noclustering --nothreshold --niolocking -dynaclass -silence -high -minmax -cheb -flucid,10.0,15.0,40.0,100.0,40.0,407.0
1st,14-11,Entertainment (-noclustering --nothreshold --niolocking -dynaclass -silence -high -minmax -cheb -flucid),2.5,2.5,50.0,100.0,50.0,15.0
1st,14-11,Financial (-noclustering --nothreshold --niolocking -dynaclass -silence -high -minmax -cheb -flucid),1.0,4.0,20.0,100.0,20.0,63.0
1st,14-11,Social (-noclustering --nothreshold --niolocking -dynaclass -silence -high -minmax -cheb -flucid),2.0,3.0,40.0,100.0,40.0,62.0
1st,14-11,Tourism (-noclustering --nothreshold --niolocking -dynaclass -silence -high -minmax -cheb -flucid),2.5,2.5,50.0,100.0,50.0,32.0
1st,14-11,Weather (-noclustering --nothreshold --niolocking -dynaclass -silence -high -minmax -cheb -flucid),2.0,3.0,40.0,100.0,40.0,235.0
1st,107-8,-noclustering --nothreshold --niolocking -dynaclass -silence -endp -minmax -cheb -flucid,9.5,15.5,38.0,100.0,38.0,205.0
1st,107-8,Entertainment (-noclustering --nothreshold --niolocking -dynaclass -silence -endp -minmax -cheb -flucid),3.5,1.5,70.0,100.0,70.0,16.0
1st,107-8,Financial (-noclustering --nothreshold --niolocking -dynaclass -silence -endp -minmax -cheb -flucid),1.0,4.0,20.0,100.0,20.0,32.0
1st,107-8,Social (-noclustering --nothreshold --niolocking -dynaclass -silence -endp -minmax -cheb -flucid),1.5,3.5,30.0,100.0,30.0,32.0
1st,107-8,Tourism (-noclustering --nothreshold --niolocking -dynaclass -silence -endp -minmax -cheb -flucid),3.5,1.5,70.0,100.0,70.0,31.0
1st,107-8,Weather (-noclustering --nothreshold --niolocking -dynaclass -silence -endp -minmax -cheb -flucid),0.0,5.0,0.0,100.0,0.0,94.0
1st,55-10,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -endp -minmax -cheb -flucid,9.5,15.5,38.0,100.0,38.0,231.0
1st,55-10,Entertainment (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -endp -minmax -cheb -flucid),3.5,1.5,70.0,100.0,70.0,15.0
1st,55-10,Financial (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -endp -minmax -cheb -flucid),1.0,4.0,20.0,100.0,20.0,31.0
1st,55-10,Social (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -endp -minmax -cheb -flucid),1.5,3.5,30.0,100.0,30.0,15.0
1st,55-10,Tourism (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -endp -minmax -cheb -flucid),3.5,1.5,70.0,100.0,70.0,15.0
1st,55-10,Weather (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -endp -minmax -cheb -flucid),0.0,5.0,0.0,100.0,0.0,155.0
1st,2-102,-noclustering --nothreshold --niolocking -dynaclass -silence -band -minmax -hamming -flucid,9.5,15.5,38.0,100.0,38.0,248.0
1st,2-102,Entertainment (-noclustering --nothreshold --niolocking -dynaclass -silence -band -minmax -hamming -flucid),2.0,3.0,40.0,100.0,40.0,16.0
1st,2-102,Financial (-noclustering --nothreshold --niolocking -dynaclass -silence -band -minmax -hamming -flucid),1.0,4.0,20.0,100.0,20.0,31.0
1st,2-102,Social (-noclustering --nothreshold --niolocking -dynaclass -silence -band -minmax -hamming -flucid),4.0,1.0,80.0,100.0,80.0,15.0
1st,2-102,Tourism (-noclustering --nothreshold --niolocking -dynaclass -silence -band -minmax -hamming -flucid),2.0,3.0,40.0,100.0,40.0,15.0
1st,2-102,Weather (-noclustering --nothreshold --niolocking -dynaclass -silence -band -minmax -hamming -flucid),0.5,4.5,10.0,100.0,10.0,171.0
1st,9-26,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -bandstop -minmax -cheb -flucid,9.5,15.5,38.0,100.0,38.0,360.0
1st,9-26,Entertainment (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -bandstop -minmax -cheb -flucid),3.5,1.5,70.0,100.0,70.0,16.0
1st,9-26,Financial (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -bandstop -minmax -cheb -flucid),0.0,5.0,0.0,100.0,0.0,31.0
1st,9-26,Social (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -bandstop -minmax -cheb -flucid),1.5,3.5,30.0,100.0,30.0,47.0
1st,9-26,Tourism (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -bandstop -minmax -cheb -flucid),3.0,2.0,60.0,100.0,60.0,47.0
1st,9-26,Weather (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -bandstop -minmax -cheb -flucid),1.5,3.5,30.0,100.0,30.0,219.0
1st,1-62,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -band -minmax -hamming -flucid,9.5,15.5,38.0,100.0,38.0,391.0
1st,1-62,Entertainment (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -band -minmax -hamming -flucid),2.0,3.0,40.0,100.0,40.0,31.0
1st,1-62,Financial (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -band -minmax -hamming -flucid),1.0,4.0,20.0,100.0,20.0,32.0
1st,1-62,Social (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -band -minmax -hamming -flucid),4.0,1.0,80.0,100.0,80.0,63.0
1st,1-62,Tourism (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -band -minmax -hamming -flucid),2.0,3.0,40.0,100.0,40.0,62.0
1st,1-62,Weather (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -band -minmax -hamming -flucid),0.5,4.5,10.0,100.0,10.0,203.0
1st,3-45,-noclustering --nothreshold --niolocking -dynaclass -silence -bandstop -minmax -cheb -flucid,9.5,15.5,38.0,100.0,38.0,439.0
1st,3-45,Entertainment (-noclustering --nothreshold --niolocking -dynaclass -silence -bandstop -minmax -cheb -flucid),3.5,1.5,70.0,100.0,70.0,16.0
1st,3-45,Financial (-noclustering --nothreshold --niolocking -dynaclass -silence -bandstop -minmax -cheb -flucid),0.0,5.0,0.0,100.0,0.0,63.0
1st,3-45,Social (-noclustering --nothreshold --niolocking -dynaclass -silence -bandstop -minmax -cheb -flucid),1.5,3.5,30.0,100.0,30.0,62.0
1st,3-45,Tourism (-noclustering --nothreshold --niolocking -dynaclass -silence -bandstop -minmax -cheb -flucid),3.0,2.0,60.0,100.0,60.0,48.0
1st,3-45,Weather (-noclustering --nothreshold --niolocking -dynaclass -silence -bandstop -minmax -cheb -flucid),1.5,3.5,30.0,100.0,30.0,250.0
1st,52-27,-noclustering --nothreshold --niolocking -dynaclass -silence -endp -minmax -cos -flucid,9.0,16.0,36.0,100.0,36.0,203.0
1st,52-27,Entertainment (-noclustering --nothreshold --niolocking -dynaclass -silence -endp -minmax -cos -flucid),3.5,1.5,70.0,100.0,70.0,0.0
1st,52-27,Financial (-noclustering --nothreshold --niolocking -dynaclass -silence -endp -minmax -cos -flucid),0.5,4.5,10.0,100.0,10.0,31.0
1st,52-27,Social (-noclustering --nothreshold --niolocking -dynaclass -silence -endp -minmax -cos -flucid),1.0,4.0,20.0,100.0,20.0,16.0
1st,52-27,Tourism (-noclustering --nothreshold --niolocking -dynaclass -silence -endp -minmax -cos -flucid),3.5,1.5,70.0,100.0,70.0,32.0
1st,52-27,Weather (-noclustering --nothreshold --niolocking -dynaclass -silence -endp -minmax -cos -flucid),0.5,4.5,10.0,100.0,10.0,124.0
1st,11-23,-noclustering --nothreshold --niolocking -dynaclass -silence -endp -minmax -eucl -flucid,9.0,16.0,36.0,100.0,36.0,203.0
1st,11-23,Entertainment (-noclustering --nothreshold --niolocking -dynaclass -silence -endp -minmax -eucl -flucid),3.5,1.5,70.0,100.0,70.0,0.0
1st,11-23,Financial (-noclustering --nothreshold --niolocking -dynaclass -silence -endp -minmax -eucl -flucid),1.0,4.0,20.0,100.0,20.0,0.0
1st,11-23,Social (-noclustering --nothreshold --niolocking -dynaclass -silence -endp -minmax -eucl -flucid),1.0,4.0,20.0,100.0,20.0,48.0
1st,11-23,Tourism (-noclustering --nothreshold --niolocking -dynaclass -silence -endp -minmax -eucl -flucid),3.0,2.0,60.0,100.0,60.0,46.0
1st,11-23,Weather (-noclustering --nothreshold --niolocking -dynaclass -silence -endp -minmax -eucl -flucid),0.5,4.5,10.0,100.0,10.0,109.0
1st,6-99,-noclustering --nothreshold --niolocking -dynaclass -silence -endp -minmax -mink -flucid,9.0,16.0,36.0,100.0,36.0,217.0
1st,6-99,Entertainment (-noclustering --nothreshold --niolocking -dynaclass -silence -endp -minmax -mink -flucid),3.0,2.0,60.0,100.0,60.0,16.0
1st,6-99,Financial (-noclustering --nothreshold --niolocking -dynaclass -silence -endp -minmax -mink -flucid),1.0,4.0,20.0,100.0,20.0,15.0
1st,6-99,Social (-noclustering --nothreshold --niolocking -dynaclass -silence -endp -minmax -mink -flucid),1.0,4.0,20.0,100.0,20.0,32.0
1st,6-99,Tourism (-noclustering --nothreshold --niolocking -dynaclass -silence -endp -minmax -mink -flucid),3.5,1.5,70.0,100.0,70.0,32.0
1st,6-99,Weather (-noclustering --nothreshold --niolocking -dynaclass -silence -endp -minmax -mink -flucid),0.5,4.5,10.0,100.0,10.0,122.0
1st,75-21,-noclustering --nothreshold --niolocking -dynaclass -silence -norm -minmax -cheb -flucid,9.0,16.0,36.0,100.0,36.0,220.0
1st,75-21,Entertainment (-noclustering --nothreshold --niolocking -dynaclass -silence -norm -minmax -cheb -flucid),2.5,2.5,50.0,100.0,50.0,15.0
1st,75-21,Financial (-noclustering --nothreshold --niolocking -dynaclass -silence -norm -minmax -cheb -flucid),1.0,4.0,20.0,100.0,20.0,16.0
1st,75-21,Social (-noclustering --nothreshold --niolocking -dynaclass -silence -norm -minmax -cheb -flucid),2.0,3.0,40.0,100.0,40.0,32.0
1st,75-21,Tourism (-noclustering --nothreshold --niolocking -dynaclass -silence -norm -minmax -cheb -flucid),3.5,1.5,70.0,100.0,70.0,16.0
1st,75-21,Weather (-noclustering --nothreshold --niolocking -dynaclass -silence -norm -minmax -cheb -flucid),0.0,5.0,0.0,100.0,0.0,141.0
1st,7-131,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -endp -minmax -mink -flucid,9.0,16.0,36.0,100.0,36.0,233.0
1st,7-131,Entertainment (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -endp -minmax -mink -flucid),3.0,2.0,60.0,100.0,60.0,16.0
1st,7-131,Financial (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -endp -minmax -mink -flucid),1.0,4.0,20.0,100.0,20.0,16.0
1st,7-131,Social (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -endp -minmax -mink -flucid),1.0,4.0,20.0,100.0,20.0,32.0
1st,7-131,Tourism (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -endp -minmax -mink -flucid),3.5,1.5,70.0,100.0,70.0,30.0
1st,7-131,Weather (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -endp -minmax -mink -flucid),0.5,4.5,10.0,100.0,10.0,139.0
1st,40-24,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -endp -minmax -cos -flucid,9.0,16.0,36.0,100.0,36.0,267.0
1st,40-24,Entertainment (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -endp -minmax -cos -flucid),3.5,1.5,70.0,100.0,70.0,16.0
1st,40-24,Financial (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -endp -minmax -cos -flucid),0.5,4.5,10.0,100.0,10.0,47.0
1st,40-24,Social (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -endp -minmax -cos -flucid),1.0,4.0,20.0,100.0,20.0,47.0
1st,40-24,Tourism (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -endp -minmax -cos -flucid),3.5,1.5,70.0,100.0,70.0,16.0
1st,40-24,Weather (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -endp -minmax -cos -flucid),0.5,4.5,10.0,100.0,10.0,141.0
1st,92-17,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -norm -minmax -cheb -flucid,9.0,16.0,36.0,100.0,36.0,281.0
1st,92-17,Entertainment (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -norm -minmax -cheb -flucid),2.5,2.5,50.0,100.0,50.0,15.0
1st,92-17,Financial (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -norm -minmax -cheb -flucid),1.0,4.0,20.0,100.0,20.0,63.0
1st,92-17,Social (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -norm -minmax -cheb -flucid),2.0,3.0,40.0,100.0,40.0,47.0
1st,92-17,Tourism (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -norm -minmax -cheb -flucid),3.5,1.5,70.0,100.0,70.0,63.0
1st,92-17,Weather (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -norm -minmax -cheb -flucid),0.0,5.0,0.0,100.0,0.0,93.0
1st,28-38,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -endp -minmax -eucl -flucid,9.0,16.0,36.0,100.0,36.0,296.0
1st,28-38,Entertainment (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -endp -minmax -eucl -flucid),3.5,1.5,70.0,100.0,70.0,0.0
1st,28-38,Financial (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -endp -minmax -eucl -flucid),1.0,4.0,20.0,100.0,20.0,47.0
1st,28-38,Social (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -endp -minmax -eucl -flucid),1.0,4.0,20.0,100.0,20.0,31.0
1st,28-38,Tourism (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -endp -minmax -eucl -flucid),3.0,2.0,60.0,100.0,60.0,47.0
1st,28-38,Weather (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -endp -minmax -eucl -flucid),0.5,4.5,10.0,100.0,10.0,171.0
1st,189-7,-noclustering --nothreshold --niolocking -dynaclass -silence-noise -norm -minmax -hamming -flucid,9.0,16.0,36.0,100.0,36.0,326.0
1st,189-7,Entertainment (-noclustering --nothreshold --niolocking -dynaclass -silence-noise -norm -minmax -hamming -flucid),3.0,2.0,60.0,100.0,60.0,31.0
1st,189-7,Financial (-noclustering --nothreshold --niolocking -dynaclass -silence-noise -norm -minmax -hamming -flucid),1.0,4.0,20.0,100.0,20.0,15.0
1st,189-7,Social (-noclustering --nothreshold --niolocking -dynaclass -silence-noise -norm -minmax -hamming -flucid),2.5,2.5,50.0,100.0,50.0,46.0
1st,189-7,Tourism (-noclustering --nothreshold --niolocking -dynaclass -silence-noise -norm -minmax -hamming -flucid),2.5,2.5,50.0,100.0,50.0,47.0
1st,189-7,Weather (-noclustering --nothreshold --niolocking -dynaclass -silence-noise -norm -minmax -hamming -flucid),0.0,5.0,0.0,100.0,0.0,187.0
1st,138-9,-noclustering --nothreshold --niolocking -dynaclass -noise -norm -minmax -hamming -flucid,9.0,16.0,36.0,100.0,36.0,327.0
1st,138-9,Entertainment (-noclustering --nothreshold --niolocking -dynaclass -noise -norm -minmax -hamming -flucid),3.0,2.0,60.0,100.0,60.0,16.0
1st,138-9,Financial (-noclustering --nothreshold --niolocking -dynaclass -noise -norm -minmax -hamming -flucid),1.0,4.0,20.0,100.0,20.0,15.0
1st,138-9,Social (-noclustering --nothreshold --niolocking -dynaclass -noise -norm -minmax -hamming -flucid),2.5,2.5,50.0,100.0,50.0,62.0
1st,138-9,Tourism (-noclustering --nothreshold --niolocking -dynaclass -noise -norm -minmax -hamming -flucid),2.5,2.5,50.0,100.0,50.0,32.0
1st,138-9,Weather (-noclustering --nothreshold --niolocking -dynaclass -noise -norm -minmax -hamming -flucid),0.0,5.0,0.0,100.0,0.0,202.0
1st,181-14,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -low -minmax -hamming -flucid,9.0,16.0,36.0,100.0,36.0,373.0
1st,181-14,Entertainment (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -low -minmax -hamming -flucid),3.0,2.0,60.0,100.0,60.0,31.0
1st,181-14,Financial (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -low -minmax -hamming -flucid),1.0,4.0,20.0,100.0,20.0,46.0
1st,181-14,Social (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -low -minmax -hamming -flucid),2.5,2.5,50.0,100.0,50.0,62.0
1st,181-14,Tourism (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -low -minmax -hamming -flucid),2.5,2.5,50.0,100.0,50.0,46.0
1st,181-14,Weather (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -low -minmax -hamming -flucid),0.0,5.0,0.0,100.0,0.0,188.0
1st,198-12,-noclustering --nothreshold --niolocking -dynaclass -silence -low -minmax -hamming -flucid,9.0,16.0,36.0,100.0,36.0,373.0
1st,198-12,Entertainment (-noclustering --nothreshold --niolocking -dynaclass -silence -low -minmax -hamming -flucid),3.0,2.0,60.0,100.0,60.0,62.0
1st,198-12,Financial (-noclustering --nothreshold --niolocking -dynaclass -silence -low -minmax -hamming -flucid),1.0,4.0,20.0,100.0,20.0,46.0
1st,198-12,Social (-noclustering --nothreshold --niolocking -dynaclass -silence -low -minmax -hamming -flucid),2.5,2.5,50.0,100.0,50.0,0.0
1st,198-12,Tourism (-noclustering --nothreshold --niolocking -dynaclass -silence -low -minmax -hamming -flucid),2.5,2.5,50.0,100.0,50.0,47.0
1st,198-12,Weather (-noclustering --nothreshold --niolocking -dynaclass -silence -low -minmax -hamming -flucid),0.0,5.0,0.0,100.0,0.0,218.0
1st,172-6,-noclustering --nothreshold --niolocking -dynaclass -noise -high -minmax -cos -flucid,9.0,16.0,36.0,100.0,36.0,387.0
1st,172-6,Entertainment (-noclustering --nothreshold --niolocking -dynaclass -noise -high -minmax -cos -flucid),2.5,2.5,50.0,100.0,50.0,47.0
1st,172-6,Financial (-noclustering --nothreshold --niolocking -dynaclass -noise -high -minmax -cos -flucid),1.5,3.5,30.0,100.0,30.0,62.0
1st,172-6,Social (-noclustering --nothreshold --niolocking -dynaclass -noise -high -minmax -cos -flucid),2.0,3.0,40.0,100.0,40.0,15.0
1st,172-6,Tourism (-noclustering --nothreshold --niolocking -dynaclass -noise -high -minmax -cos -flucid),1.5,3.5,30.0,100.0,30.0,45.0
1st,172-6,Weather (-noclustering --nothreshold --niolocking -dynaclass -noise -high -minmax -cos -flucid),1.5,3.5,30.0,100.0,30.0,218.0
1st,187-13,-noclustering --nothreshold --niolocking -dynaclass -silence-noise -high -minmax -cos -flucid,9.0,16.0,36.0,100.0,36.0,502.0
1st,187-13,Entertainment (-noclustering --nothreshold --niolocking -dynaclass -silence-noise -high -minmax -cos -flucid),2.5,2.5,50.0,100.0,50.0,16.0
1st,187-13,Financial (-noclustering --nothreshold --niolocking -dynaclass -silence-noise -high -minmax -cos -flucid),1.5,3.5,30.0,100.0,30.0,77.0
1st,187-13,Social (-noclustering --nothreshold --niolocking -dynaclass -silence-noise -high -minmax -cos -flucid),2.0,3.0,40.0,100.0,40.0,95.0
1st,187-13,Tourism (-noclustering --nothreshold --niolocking -dynaclass -silence-noise -high -minmax -cos -flucid),1.5,3.5,30.0,100.0,30.0,79.0
1st,187-13,Weather (-noclustering --nothreshold --niolocking -dynaclass -silence-noise -high -minmax -cos -flucid),1.5,3.5,30.0,100.0,30.0,235.0
1st,19-142,-noclustering --nothreshold --niolocking -dynaclass -silence -norm -minmax -mink -flucid,8.5,16.5,34.0,100.0,34.0,205.0
1st,19-142,Entertainment (-noclustering --nothreshold --niolocking -dynaclass -silence -norm -minmax -mink -flucid),2.0,3.0,40.0,100.0,40.0,48.0
1st,19-142,Financial (-noclustering --nothreshold --niolocking -dynaclass -silence -norm -minmax -mink -flucid),1.0,4.0,20.0,100.0,20.0,0.0
1st,19-142,Social (-noclustering --nothreshold --niolocking -dynaclass -silence -norm -minmax -mink -flucid),1.0,4.0,20.0,100.0,20.0,32.0
1st,19-142,Tourism (-noclustering --nothreshold --niolocking -dynaclass -silence -norm -minmax -mink -flucid),4.0,1.0,80.0,100.0,80.0,15.0
1st,19-142,Weather (-noclustering --nothreshold --niolocking -dynaclass -silence -norm -minmax -mink -flucid),0.5,4.5,10.0,100.0,10.0,110.0
1st,20-74,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -norm -minmax -mink -flucid,8.5,16.5,34.0,100.0,34.0,217.0
1st,20-74,Entertainment (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -norm -minmax -mink -flucid),2.0,3.0,40.0,100.0,40.0,32.0
1st,20-74,Financial (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -norm -minmax -mink -flucid),1.0,4.0,20.0,100.0,20.0,16.0
1st,20-74,Social (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -norm -minmax -mink -flucid),1.0,4.0,20.0,100.0,20.0,30.0
1st,20-74,Tourism (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -norm -minmax -mink -flucid),4.0,1.0,80.0,100.0,80.0,15.0
1st,20-74,Weather (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -norm -minmax -mink -flucid),0.5,4.5,10.0,100.0,10.0,124.0
1st,17-111,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -bandstop -minmax -cos -flucid,8.5,16.5,34.0,100.0,34.0,298.0
1st,17-111,Entertainment (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -bandstop -minmax -cos -flucid),3.0,2.0,60.0,100.0,60.0,31.0
1st,17-111,Financial (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -bandstop -minmax -cos -flucid),0.0,5.0,0.0,100.0,0.0,48.0
1st,17-111,Social (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -bandstop -minmax -cos -flucid),2.0,3.0,40.0,100.0,40.0,16.0
1st,17-111,Tourism (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -bandstop -minmax -cos -flucid),1.5,3.5,30.0,100.0,30.0,15.0
1st,17-111,Weather (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -bandstop -minmax -cos -flucid),2.0,3.0,40.0,100.0,40.0,188.0
1st,85-32,-noclustering --nothreshold --niolocking -dynaclass -noise -endp -minmax -hamming -flucid,8.5,16.5,34.0,100.0,34.0,359.0
1st,85-32,Entertainment (-noclustering --nothreshold --niolocking -dynaclass -noise -endp -minmax -hamming -flucid),2.5,2.5,50.0,100.0,50.0,30.0
1st,85-32,Financial (-noclustering --nothreshold --niolocking -dynaclass -noise -endp -minmax -hamming -flucid),1.0,4.0,20.0,100.0,20.0,48.0
1st,85-32,Social (-noclustering --nothreshold --niolocking -dynaclass -noise -endp -minmax -hamming -flucid),2.0,3.0,40.0,100.0,40.0,31.0
1st,85-32,Tourism (-noclustering --nothreshold --niolocking -dynaclass -noise -endp -minmax -hamming -flucid),2.0,3.0,40.0,100.0,40.0,46.0
1st,85-32,Weather (-noclustering --nothreshold --niolocking -dynaclass -noise -endp -minmax -hamming -flucid),1.0,4.0,20.0,100.0,20.0,204.0
1st,25-94,-noclustering --nothreshold --niolocking -dynaclass -silence -bandstop -minmax -diff -flucid,8.5,16.5,34.0,100.0,34.0,360.0
1st,25-94,Entertainment (-noclustering --nothreshold --niolocking -dynaclass -silence -bandstop -minmax -diff -flucid),3.5,1.5,70.0,100.0,70.0,32.0
1st,25-94,Financial (-noclustering --nothreshold --niolocking -dynaclass -silence -bandstop -minmax -diff -flucid),0.0,5.0,0.0,100.0,0.0,31.0
1st,25-94,Social (-noclustering --nothreshold --niolocking -dynaclass -silence -bandstop -minmax -diff -flucid),1.5,3.5,30.0,100.0,30.0,46.0
1st,25-94,Tourism (-noclustering --nothreshold --niolocking -dynaclass -silence -bandstop -minmax -diff -flucid),2.5,2.5,50.0,100.0,50.0,48.0
1st,25-94,Weather (-noclustering --nothreshold --niolocking -dynaclass -silence -bandstop -minmax -diff -flucid),1.0,4.0,20.0,100.0,20.0,203.0
1st,53-50,-noclustering --nothreshold --niolocking -dynaclass -silence-noise -endp -minmax -hamming -flucid,8.5,16.5,34.0,100.0,34.0,361.0
1st,53-50,Entertainment (-noclustering --nothreshold --niolocking -dynaclass -silence-noise -endp -minmax -hamming -flucid),2.5,2.5,50.0,100.0,50.0,32.0
