guess,run,config,good,bad,%,recall,mca,ms
1st,6-8,-median --nothreshold --niolocking -dynaclass -silence -low -lpc -cheb -flucid,10.5,14.5,42.0,100.0,42.0,405.0
1st,6-8,Entertainment (-median --nothreshold --niolocking -dynaclass -silence -low -lpc -cheb -flucid),2.0,3.0,40.0,100.0,40.0,46.0
1st,6-8,Financial (-median --nothreshold --niolocking -dynaclass -silence -low -lpc -cheb -flucid),2.5,2.5,50.0,100.0,50.0,77.0
1st,6-8,Social (-median --nothreshold --niolocking -dynaclass -silence -low -lpc -cheb -flucid),2.5,2.5,50.0,100.0,50.0,47.0
1st,6-8,Tourism (-median --nothreshold --niolocking -dynaclass -silence -low -lpc -cheb -flucid),1.5,3.5,30.0,100.0,30.0,32.0
1st,6-8,Weather (-median --nothreshold --niolocking -dynaclass -silence -low -lpc -cheb -flucid),2.0,3.0,40.0,100.0,40.0,203.0
1st,10-11,-median --nothreshold --niolocking -dynaclass -silence-noise -norm -lpc -cheb -flucid,10.5,14.5,42.0,100.0,42.0,465.0
1st,10-11,Entertainment (-median --nothreshold --niolocking -dynaclass -silence-noise -norm -lpc -cheb -flucid),2.0,3.0,40.0,100.0,40.0,31.0
1st,10-11,Financial (-median --nothreshold --niolocking -dynaclass -silence-noise -norm -lpc -cheb -flucid),2.5,2.5,50.0,100.0,50.0,45.0
1st,10-11,Social (-median --nothreshold --niolocking -dynaclass -silence-noise -norm -lpc -cheb -flucid),2.5,2.5,50.0,100.0,50.0,61.0
1st,10-11,Tourism (-median --nothreshold --niolocking -dynaclass -silence-noise -norm -lpc -cheb -flucid),1.5,3.5,30.0,100.0,30.0,63.0
1st,10-11,Weather (-median --nothreshold --niolocking -dynaclass -silence-noise -norm -lpc -cheb -flucid),2.0,3.0,40.0,100.0,40.0,265.0
1st,2-31,-median --nothreshold --niolocking -dynaclass -silence-noise -low -lpc -eucl -flucid,10.5,14.5,42.0,100.0,42.0,561.0
1st,2-31,Entertainment (-median --nothreshold --niolocking -dynaclass -silence-noise -low -lpc -eucl -flucid),1.0,4.0,20.0,100.0,20.0,93.0
1st,2-31,Financial (-median --nothreshold --niolocking -dynaclass -silence-noise -low -lpc -eucl -flucid),2.0,3.0,40.0,100.0,40.0,47.0
1st,2-31,Social (-median --nothreshold --niolocking -dynaclass -silence-noise -low -lpc -eucl -flucid),4.0,1.0,80.0,100.0,80.0,62.0
1st,2-31,Tourism (-median --nothreshold --niolocking -dynaclass -silence-noise -low -lpc -eucl -flucid),1.0,4.0,20.0,100.0,20.0,77.0
1st,2-31,Weather (-median --nothreshold --niolocking -dynaclass -silence-noise -low -lpc -eucl -flucid),2.5,2.5,50.0,100.0,50.0,282.0
1st,7-23,-median --nothreshold --niolocking -dynaclass -nopreprep -low -lpc -cheb -flucid,10.0,15.0,40.0,100.0,40.0,404.0
1st,7-23,Entertainment (-median --nothreshold --niolocking -dynaclass -nopreprep -low -lpc -cheb -flucid),2.0,3.0,40.0,100.0,40.0,31.0
1st,7-23,Financial (-median --nothreshold --niolocking -dynaclass -nopreprep -low -lpc -cheb -flucid),2.5,2.5,50.0,100.0,50.0,46.0
1st,7-23,Social (-median --nothreshold --niolocking -dynaclass -nopreprep -low -lpc -cheb -flucid),2.5,2.5,50.0,100.0,50.0,31.0
1st,7-23,Tourism (-median --nothreshold --niolocking -dynaclass -nopreprep -low -lpc -cheb -flucid),1.0,4.0,20.0,100.0,20.0,62.0
1st,7-23,Weather (-median --nothreshold --niolocking -dynaclass -nopreprep -low -lpc -cheb -flucid),2.0,3.0,40.0,100.0,40.0,234.0
1st,13-19,-median --nothreshold --niolocking -dynaclass -silence -low -lpc -diff -flucid,10.0,15.0,40.0,100.0,40.0,434.0
1st,13-19,Entertainment (-median --nothreshold --niolocking -dynaclass -silence -low -lpc -diff -flucid),2.0,3.0,40.0,100.0,40.0,46.0
1st,13-19,Financial (-median --nothreshold --niolocking -dynaclass -silence -low -lpc -diff -flucid),2.0,3.0,40.0,100.0,40.0,31.0
1st,13-19,Social (-median --nothreshold --niolocking -dynaclass -silence -low -lpc -diff -flucid),2.5,2.5,50.0,100.0,50.0,61.0
1st,13-19,Tourism (-median --nothreshold --niolocking -dynaclass -silence -low -lpc -diff -flucid),1.5,3.5,30.0,100.0,30.0,47.0
1st,13-19,Weather (-median --nothreshold --niolocking -dynaclass -silence -low -lpc -diff -flucid),2.0,3.0,40.0,100.0,40.0,249.0
1st,16-21,-median --nothreshold --niolocking -dynaclass -silence-noise -norm -lpc -diff -flucid,10.0,15.0,40.0,100.0,40.0,453.0
1st,16-21,Entertainment (-median --nothreshold --niolocking -dynaclass -silence-noise -norm -lpc -diff -flucid),2.0,3.0,40.0,100.0,40.0,48.0
1st,16-21,Financial (-median --nothreshold --niolocking -dynaclass -silence-noise -norm -lpc -diff -flucid),2.0,3.0,40.0,100.0,40.0,61.0
1st,16-21,Social (-median --nothreshold --niolocking -dynaclass -silence-noise -norm -lpc -diff -flucid),2.5,2.5,50.0,100.0,50.0,62.0
1st,16-21,Tourism (-median --nothreshold --niolocking -dynaclass -silence-noise -norm -lpc -diff -flucid),1.5,3.5,30.0,100.0,30.0,63.0
1st,16-21,Weather (-median --nothreshold --niolocking -dynaclass -silence-noise -norm -lpc -diff -flucid),2.0,3.0,40.0,100.0,40.0,219.0
1st,12-32,-median --nothreshold --niolocking -dynaclass -noise -norm -lpc -cheb -flucid,10.0,15.0,40.0,100.0,40.0,465.0
1st,12-32,Entertainment (-median --nothreshold --niolocking -dynaclass -noise -norm -lpc -cheb -flucid),2.0,3.0,40.0,100.0,40.0,46.0
1st,12-32,Financial (-median --nothreshold --niolocking -dynaclass -noise -norm -lpc -cheb -flucid),2.5,2.5,50.0,100.0,50.0,77.0
1st,12-32,Social (-median --nothreshold --niolocking -dynaclass -noise -norm -lpc -cheb -flucid),2.5,2.5,50.0,100.0,50.0,76.0
1st,12-32,Tourism (-median --nothreshold --niolocking -dynaclass -noise -norm -lpc -cheb -flucid),1.0,4.0,20.0,100.0,20.0,32.0
1st,12-32,Weather (-median --nothreshold --niolocking -dynaclass -noise -norm -lpc -cheb -flucid),2.0,3.0,40.0,100.0,40.0,234.0
1st,9-30,-median --nothreshold --niolocking -dynaclass -noise -low -lpc -mink -flucid,10.0,15.0,40.0,100.0,40.0,565.0
1st,9-30,Entertainment (-median --nothreshold --niolocking -dynaclass -noise -low -lpc -mink -flucid),0.5,4.5,10.0,100.0,10.0,47.0
1st,9-30,Financial (-median --nothreshold --niolocking -dynaclass -noise -low -lpc -mink -flucid),2.5,2.5,50.0,100.0,50.0,78.0
1st,9-30,Social (-median --nothreshold --niolocking -dynaclass -noise -low -lpc -mink -flucid),3.5,1.5,70.0,100.0,70.0,48.0
1st,9-30,Tourism (-median --nothreshold --niolocking -dynaclass -noise -low -lpc -mink -flucid),1.5,3.5,30.0,100.0,30.0,78.0
1st,9-30,Weather (-median --nothreshold --niolocking -dynaclass -noise -low -lpc -mink -flucid),2.0,3.0,40.0,100.0,40.0,314.0
1st,8-52,-median --nothreshold --niolocking -dynaclass -nopreprep -low -lpc -diff -flucid,9.5,15.5,38.0,100.0,38.0,431.0
1st,8-52,Entertainment (-median --nothreshold --niolocking -dynaclass -nopreprep -low -lpc -diff -flucid),2.0,3.0,40.0,100.0,40.0,61.0
1st,8-52,Financial (-median --nothreshold --niolocking -dynaclass -nopreprep -low -lpc -diff -flucid),2.0,3.0,40.0,100.0,40.0,61.0
1st,8-52,Social (-median --nothreshold --niolocking -dynaclass -nopreprep -low -lpc -diff -flucid),2.5,2.5,50.0,100.0,50.0,46.0
1st,8-52,Tourism (-median --nothreshold --niolocking -dynaclass -nopreprep -low -lpc -diff -flucid),1.0,4.0,20.0,100.0,20.0,46.0
1st,8-52,Weather (-median --nothreshold --niolocking -dynaclass -nopreprep -low -lpc -diff -flucid),2.0,3.0,40.0,100.0,40.0,217.0
1st,11-37,-median --nothreshold --niolocking -dynaclass -silence-noise -low -lpc -diff -flucid,9.5,15.5,38.0,100.0,38.0,437.0
1st,11-37,Entertainment (-median --nothreshold --niolocking -dynaclass -silence-noise -low -lpc -diff -flucid),1.5,3.5,30.0,100.0,30.0,31.0
1st,11-37,Financial (-median --nothreshold --niolocking -dynaclass -silence-noise -low -lpc -diff -flucid),1.0,4.0,20.0,100.0,20.0,62.0
1st,11-37,Social (-median --nothreshold --niolocking -dynaclass -silence-noise -low -lpc -diff -flucid),3.0,2.0,60.0,100.0,60.0,63.0
1st,11-37,Tourism (-median --nothreshold --niolocking -dynaclass -silence-noise -low -lpc -diff -flucid),0.5,4.5,10.0,100.0,10.0,47.0
1st,11-37,Weather (-median --nothreshold --niolocking -dynaclass -silence-noise -low -lpc -diff -flucid),3.5,1.5,70.0,100.0,70.0,234.0
1st,26-20,-median --nothreshold --niolocking -dynaclass -silence-noise -norm -lpc -eucl -flucid,9.5,15.5,38.0,100.0,38.0,438.0
1st,26-20,Entertainment (-median --nothreshold --niolocking -dynaclass -silence-noise -norm -lpc -eucl -flucid),0.5,4.5,10.0,100.0,10.0,48.0
1st,26-20,Financial (-median --nothreshold --niolocking -dynaclass -silence-noise -norm -lpc -eucl -flucid),2.0,3.0,40.0,100.0,40.0,46.0
1st,26-20,Social (-median --nothreshold --niolocking -dynaclass -silence-noise -norm -lpc -eucl -flucid),2.5,2.5,50.0,100.0,50.0,47.0
1st,26-20,Tourism (-median --nothreshold --niolocking -dynaclass -silence-noise -norm -lpc -eucl -flucid),2.0,3.0,40.0,100.0,40.0,63.0
1st,26-20,Weather (-median --nothreshold --niolocking -dynaclass -silence-noise -norm -lpc -eucl -flucid),2.5,2.5,50.0,100.0,50.0,234.0
1st,17-68,-median --nothreshold --niolocking -dynaclass -noise -norm -lpc -diff -flucid,9.5,15.5,38.0,100.0,38.0,439.0
1st,17-68,Entertainment (-median --nothreshold --niolocking -dynaclass -noise -norm -lpc -diff -flucid),2.0,3.0,40.0,100.0,40.0,63.0
1st,17-68,Financial (-median --nothreshold --niolocking -dynaclass -noise -norm -lpc -diff -flucid),2.0,3.0,40.0,100.0,40.0,32.0
1st,17-68,Social (-median --nothreshold --niolocking -dynaclass -noise -norm -lpc -diff -flucid),2.5,2.5,50.0,100.0,50.0,47.0
1st,17-68,Tourism (-median --nothreshold --niolocking -dynaclass -noise -norm -lpc -diff -flucid),1.0,4.0,20.0,100.0,20.0,47.0
1st,17-68,Weather (-median --nothreshold --niolocking -dynaclass -noise -norm -lpc -diff -flucid),2.0,3.0,40.0,100.0,40.0,250.0
1st,23-16,-median --nothreshold --niolocking -dynaclass -silence -low -lpc -eucl -flucid,9.5,15.5,38.0,100.0,38.0,501.0
1st,23-16,Entertainment (-median --nothreshold --niolocking -dynaclass -silence -low -lpc -eucl -flucid),0.5,4.5,10.0,100.0,10.0,31.0
1st,23-16,Financial (-median --nothreshold --niolocking -dynaclass -silence -low -lpc -eucl -flucid),2.0,3.0,40.0,100.0,40.0,47.0
1st,23-16,Social (-median --nothreshold --niolocking -dynaclass -silence -low -lpc -eucl -flucid),2.5,2.5,50.0,100.0,50.0,62.0
1st,23-16,Tourism (-median --nothreshold --niolocking -dynaclass -silence -low -lpc -eucl -flucid),2.0,3.0,40.0,100.0,40.0,94.0
1st,23-16,Weather (-median --nothreshold --niolocking -dynaclass -silence -low -lpc -eucl -flucid),2.5,2.5,50.0,100.0,50.0,267.0
1st,5-136,-median --nothreshold --niolocking -dynaclass -noise -low -lpc -cheb -flucid,9.5,15.5,38.0,100.0,38.0,513.0
1st,5-136,Entertainment (-median --nothreshold --niolocking -dynaclass -noise -low -lpc -cheb -flucid),1.5,3.5,30.0,100.0,30.0,31.0
1st,5-136,Financial (-median --nothreshold --niolocking -dynaclass -noise -low -lpc -cheb -flucid),1.5,3.5,30.0,100.0,30.0,61.0
1st,5-136,Social (-median --nothreshold --niolocking -dynaclass -noise -low -lpc -cheb -flucid),3.0,2.0,60.0,100.0,60.0,45.0
1st,5-136,Tourism (-median --nothreshold --niolocking -dynaclass -noise -low -lpc -cheb -flucid),0.5,4.5,10.0,100.0,10.0,79.0
1st,5-136,Weather (-median --nothreshold --niolocking -dynaclass -noise -low -lpc -cheb -flucid),3.0,2.0,60.0,100.0,60.0,297.0
1st,1-92,-median --nothreshold --niolocking -dynaclass -silence-noise -low -lpc -cheb -flucid,9.5,15.5,38.0,100.0,38.0,559.0
1st,1-92,Entertainment (-median --nothreshold --niolocking -dynaclass -silence-noise -low -lpc -cheb -flucid),1.5,3.5,30.0,100.0,30.0,46.0
1st,1-92,Financial (-median --nothreshold --niolocking -dynaclass -silence-noise -low -lpc -cheb -flucid),1.5,3.5,30.0,100.0,30.0,62.0
1st,1-92,Social (-median --nothreshold --niolocking -dynaclass -silence-noise -low -lpc -cheb -flucid),3.0,2.0,60.0,100.0,60.0,63.0
1st,1-92,Tourism (-median --nothreshold --niolocking -dynaclass -silence-noise -low -lpc -cheb -flucid),0.5,4.5,10.0,100.0,10.0,93.0
1st,1-92,Weather (-median --nothreshold --niolocking -dynaclass -silence-noise -low -lpc -cheb -flucid),3.0,2.0,60.0,100.0,60.0,295.0
1st,20-117,-median --nothreshold --niolocking -dynaclass -silence-noise -norm -lpc -cos -flucid,9.0,16.0,36.0,100.0,36.0,371.0
1st,20-117,Entertainment (-median --nothreshold --niolocking -dynaclass -silence-noise -norm -lpc -cos -flucid),1.5,3.5,30.0,100.0,30.0,15.0
1st,20-117,Financial (-median --nothreshold --niolocking -dynaclass -silence-noise -norm -lpc -cos -flucid),1.5,3.5,30.0,100.0,30.0,62.0
1st,20-117,Social (-median --nothreshold --niolocking -dynaclass -silence-noise -norm -lpc -cos -flucid),4.0,1.0,80.0,100.0,80.0,46.0
1st,20-117,Tourism (-median --nothreshold --niolocking -dynaclass -silence-noise -norm -lpc -cos -flucid),0.0,5.0,0.0,100.0,0.0,46.0
1st,20-117,Weather (-median --nothreshold --niolocking -dynaclass -silence-noise -norm -lpc -cos -flucid),2.0,3.0,40.0,100.0,40.0,202.0
1st,27-62,-median --nothreshold --niolocking -dynaclass -noise -norm -lpc -eucl -flucid,9.0,16.0,36.0,100.0,36.0,394.0
1st,27-62,Entertainment (-median --nothreshold --niolocking -dynaclass -noise -norm -lpc -eucl -flucid),0.5,4.5,10.0,100.0,10.0,32.0
1st,27-62,Financial (-median --nothreshold --niolocking -dynaclass -noise -norm -lpc -eucl -flucid),2.0,3.0,40.0,100.0,40.0,47.0
1st,27-62,Social (-median --nothreshold --niolocking -dynaclass -noise -norm -lpc -eucl -flucid),2.5,2.5,50.0,100.0,50.0,48.0
1st,27-62,Tourism (-median --nothreshold --niolocking -dynaclass -noise -norm -lpc -eucl -flucid),1.5,3.5,30.0,100.0,30.0,31.0
1st,27-62,Weather (-median --nothreshold --niolocking -dynaclass -noise -norm -lpc -eucl -flucid),2.5,2.5,50.0,100.0,50.0,236.0
1st,24-47,-median --nothreshold --niolocking -dynaclass -nopreprep -low -lpc -eucl -flucid,9.0,16.0,36.0,100.0,36.0,404.0
1st,24-47,Entertainment (-median --nothreshold --niolocking -dynaclass -nopreprep -low -lpc -eucl -flucid),0.5,4.5,10.0,100.0,10.0,31.0
1st,24-47,Financial (-median --nothreshold --niolocking -dynaclass -nopreprep -low -lpc -eucl -flucid),2.0,3.0,40.0,100.0,40.0,47.0
1st,24-47,Social (-median --nothreshold --niolocking -dynaclass -nopreprep -low -lpc -eucl -flucid),2.5,2.5,50.0,100.0,50.0,30.0
1st,24-47,Tourism (-median --nothreshold --niolocking -dynaclass -nopreprep -low -lpc -eucl -flucid),1.5,3.5,30.0,100.0,30.0,93.0
1st,24-47,Weather (-median --nothreshold --niolocking -dynaclass -nopreprep -low -lpc -eucl -flucid),2.5,2.5,50.0,100.0,50.0,203.0
1st,14-146,-median --nothreshold --niolocking -dynaclass -silence -low -lpc -cos -flucid,9.0,16.0,36.0,100.0,36.0,420.0
1st,14-146,Entertainment (-median --nothreshold --niolocking -dynaclass -silence -low -lpc -cos -flucid),1.5,3.5,30.0,100.0,30.0,16.0
1st,14-146,Financial (-median --nothreshold --niolocking -dynaclass -silence -low -lpc -cos -flucid),1.5,3.5,30.0,100.0,30.0,62.0
1st,14-146,Social (-median --nothreshold --niolocking -dynaclass -silence -low -lpc -cos -flucid),4.0,1.0,80.0,100.0,80.0,62.0
1st,14-146,Tourism (-median --nothreshold --niolocking -dynaclass -silence -low -lpc -cos -flucid),0.0,5.0,0.0,100.0,0.0,62.0
1st,14-146,Weather (-median --nothreshold --niolocking -dynaclass -silence -low -lpc -cos -flucid),2.0,3.0,40.0,100.0,40.0,218.0
1st,29-33,-median --nothreshold --niolocking -dynaclass -silence-noise -norm -lpc -mink -flucid,9.0,16.0,36.0,100.0,36.0,421.0
1st,29-33,Entertainment (-median --nothreshold --niolocking -dynaclass -silence-noise -norm -lpc -mink -flucid),0.5,4.5,10.0,100.0,10.0,46.0
1st,29-33,Financial (-median --nothreshold --niolocking -dynaclass -silence-noise -norm -lpc -mink -flucid),1.5,3.5,30.0,100.0,30.0,32.0
1st,29-33,Social (-median --nothreshold --niolocking -dynaclass -silence-noise -norm -lpc -mink -flucid),2.5,2.5,50.0,100.0,50.0,47.0
1st,29-33,Tourism (-median --nothreshold --niolocking -dynaclass -silence-noise -norm -lpc -mink -flucid),2.0,3.0,40.0,100.0,40.0,46.0
1st,29-33,Weather (-median --nothreshold --niolocking -dynaclass -silence-noise -norm -lpc -mink -flucid),2.5,2.5,50.0,100.0,50.0,250.0
1st,38-29,-median --nothreshold --niolocking -dynaclass -nopreprep -low -lpc -mink -flucid,9.0,16.0,36.0,100.0,36.0,437.0
1st,38-29,Entertainment (-median --nothreshold --niolocking -dynaclass -nopreprep -low -lpc -mink -flucid),0.5,4.5,10.0,100.0,10.0,30.0
1st,38-29,Financial (-median --nothreshold --niolocking -dynaclass -nopreprep -low -lpc -mink -flucid),1.5,3.5,30.0,100.0,30.0,48.0
1st,38-29,Social (-median --nothreshold --niolocking -dynaclass -nopreprep -low -lpc -mink -flucid),2.5,2.5,50.0,100.0,50.0,46.0
1st,38-29,Tourism (-median --nothreshold --niolocking -dynaclass -nopreprep -low -lpc -mink -flucid),2.0,3.0,40.0,100.0,40.0,94.0
1st,38-29,Weather (-median --nothreshold --niolocking -dynaclass -nopreprep -low -lpc -mink -flucid),2.5,2.5,50.0,100.0,50.0,219.0
1st,30-15,-median --nothreshold --niolocking -dynaclass -noise -norm -lpc -mink -flucid,9.0,16.0,36.0,100.0,36.0,437.0
1st,30-15,Entertainment (-median --nothreshold --niolocking -dynaclass -noise -norm -lpc -mink -flucid),0.5,4.5,10.0,100.0,10.0,47.0
1st,30-15,Financial (-median --nothreshold --niolocking -dynaclass -noise -norm -lpc -mink -flucid),1.5,3.5,30.0,100.0,30.0,63.0
1st,30-15,Social (-median --nothreshold --niolocking -dynaclass -noise -norm -lpc -mink -flucid),2.5,2.5,50.0,100.0,50.0,31.0
1st,30-15,Tourism (-median --nothreshold --niolocking -dynaclass -noise -norm -lpc -mink -flucid),2.0,3.0,40.0,100.0,40.0,63.0
1st,30-15,Weather (-median --nothreshold --niolocking -dynaclass -noise -norm -lpc -mink -flucid),2.5,2.5,50.0,100.0,50.0,233.0
1st,18-119,-median --nothreshold --niolocking -dynaclass -nopreprep -low -lpc -cos -flucid,9.0,16.0,36.0,100.0,36.0,467.0
1st,18-119,Entertainment (-median --nothreshold --niolocking -dynaclass -nopreprep -low -lpc -cos -flucid),1.5,3.5,30.0,100.0,30.0,78.0
1st,18-119,Financial (-median --nothreshold --niolocking -dynaclass -nopreprep -low -lpc -cos -flucid),1.5,3.5,30.0,100.0,30.0,47.0
1st,18-119,Social (-median --nothreshold --niolocking -dynaclass -nopreprep -low -lpc -cos -flucid),4.0,1.0,80.0,100.0,80.0,80.0
1st,18-119,Tourism (-median --nothreshold --niolocking -dynaclass -nopreprep -low -lpc -cos -flucid),0.0,5.0,0.0,100.0,0.0,62.0
1st,18-119,Weather (-median --nothreshold --niolocking -dynaclass -nopreprep -low -lpc -cos -flucid),2.0,3.0,40.0,100.0,40.0,200.0
1st,15-79,-median --nothreshold --niolocking -dynaclass -noise -norm -lpc -cos -flucid,9.0,16.0,36.0,100.0,36.0,479.0
1st,15-79,Entertainment (-median --nothreshold --niolocking -dynaclass -noise -norm -lpc -cos -flucid),1.5,3.5,30.0,100.0,30.0,45.0
1st,15-79,Financial (-median --nothreshold --niolocking -dynaclass -noise -norm -lpc -cos -flucid),1.5,3.5,30.0,100.0,30.0,77.0
1st,15-79,Social (-median --nothreshold --niolocking -dynaclass -noise -norm -lpc -cos -flucid),4.0,1.0,80.0,100.0,80.0,63.0
1st,15-79,Tourism (-median --nothreshold --niolocking -dynaclass -noise -norm -lpc -cos -flucid),0.0,5.0,0.0,100.0,0.0,31.0
1st,15-79,Weather (-median --nothreshold --niolocking -dynaclass -noise -norm -lpc -cos -flucid),2.0,3.0,40.0,100.0,40.0,263.0
1st,106-10,-median --nothreshold --niolocking -dynaclass -silence-noise -band -lpc -eucl -flucid,9.0,16.0,36.0,100.0,36.0,514.0
1st,106-10,Entertainment (-median --nothreshold --niolocking -dynaclass -silence-noise -band -lpc -eucl -flucid),3.0,2.0,60.0,100.0,60.0,31.0
1st,106-10,Financial (-median --nothreshold --niolocking -dynaclass -silence-noise -band -lpc -eucl -flucid),0.5,4.5,10.0,100.0,10.0,78.0
1st,106-10,Social (-median --nothreshold --niolocking -dynaclass -silence-noise -band -lpc -eucl -flucid),0.5,4.5,10.0,100.0,10.0,47.0
1st,106-10,Tourism (-median --nothreshold --niolocking -dynaclass -silence-noise -band -lpc -eucl -flucid),2.0,3.0,40.0,100.0,40.0,47.0
1st,106-10,Weather (-median --nothreshold --niolocking -dynaclass -silence-noise -band -lpc -eucl -flucid),3.0,2.0,60.0,100.0,60.0,311.0
1st,35-24,-median --nothreshold --niolocking -dynaclass -silence -low -lpc -mink -flucid,9.0,16.0,36.0,100.0,36.0,561.0
1st,35-24,Entertainment (-median --nothreshold --niolocking -dynaclass -silence -low -lpc -mink -flucid),0.5,4.5,10.0,100.0,10.0,45.0
1st,35-24,Financial (-median --nothreshold --niolocking -dynaclass -silence -low -lpc -mink -flucid),1.5,3.5,30.0,100.0,30.0,109.0
1st,35-24,Social (-median --nothreshold --niolocking -dynaclass -silence -low -lpc -mink -flucid),2.5,2.5,50.0,100.0,50.0,78.0
1st,35-24,Tourism (-median --nothreshold --niolocking -dynaclass -silence -low -lpc -mink -flucid),2.0,3.0,40.0,100.0,40.0,78.0
1st,35-24,Weather (-median --nothreshold --niolocking -dynaclass -silence -low -lpc -mink -flucid),2.5,2.5,50.0,100.0,50.0,251.0
1st,22-49,-median --nothreshold --niolocking -dynaclass -noise -low -lpc -eucl -flucid,9.0,16.0,36.0,100.0,36.0,578.0
1st,22-49,Entertainment (-median --nothreshold --niolocking -dynaclass -noise -low -lpc -eucl -flucid),1.0,4.0,20.0,100.0,20.0,62.0
1st,22-49,Financial (-median --nothreshold --niolocking -dynaclass -noise -low -lpc -eucl -flucid),2.0,3.0,40.0,100.0,40.0,63.0
1st,22-49,Social (-median --nothreshold --niolocking -dynaclass -noise -low -lpc -eucl -flucid),3.0,2.0,60.0,100.0,60.0,62.0
1st,22-49,Tourism (-median --nothreshold --niolocking -dynaclass -noise -low -lpc -eucl -flucid),1.0,4.0,20.0,100.0,20.0,77.0
1st,22-49,Weather (-median --nothreshold --niolocking -dynaclass -noise -low -lpc -eucl -flucid),2.0,3.0,40.0,100.0,40.0,314.0
1st,25-51,-median --nothreshold --niolocking -dynaclass -silence-noise -low -lpc -mink -flucid,9.0,16.0,36.0,100.0,36.0,607.0
1st,25-51,Entertainment (-median --nothreshold --niolocking -dynaclass -silence-noise -low -lpc -mink -flucid),0.5,4.5,10.0,100.0,10.0,61.0
1st,25-51,Financial (-median --nothreshold --niolocking -dynaclass -silence-noise -low -lpc -mink -flucid),2.5,2.5,50.0,100.0,50.0,62.0
1st,25-51,Social (-median --nothreshold --niolocking -dynaclass -silence-noise -low -lpc -mink -flucid),3.0,2.0,60.0,100.0,60.0,94.0
1st,25-51,Tourism (-median --nothreshold --niolocking -dynaclass -silence-noise -low -lpc -mink -flucid),1.0,4.0,20.0,100.0,20.0,78.0
1st,25-51,Weather (-median --nothreshold --niolocking -dynaclass -silence-noise -low -lpc -mink -flucid),2.0,3.0,40.0,100.0,40.0,312.0
1st,47-76,-median --nothreshold --niolocking -dynaclass -silence -raw -lpc -cheb -flucid,8.5,16.5,34.0,100.0,34.0,233.0
1st,47-76,Entertainment (-median --nothreshold --niolocking -dynaclass -silence -raw -lpc -cheb -flucid),2.0,3.0,40.0,100.0,40.0,15.0
1st,47-76,Financial (-median --nothreshold --niolocking -dynaclass -silence -raw -lpc -cheb -flucid),1.5,3.5,30.0,100.0,30.0,31.0
1st,47-76,Social (-median --nothreshold --niolocking -dynaclass -silence -raw -lpc -cheb -flucid),0.5,4.5,10.0,100.0,10.0,16.0
1st,47-76,Tourism (-median --nothreshold --niolocking -dynaclass -silence -raw -lpc -cheb -flucid),2.5,2.5,50.0,100.0,50.0,47.0
1st,47-76,Weather (-median --nothreshold --niolocking -dynaclass -silence -raw -lpc -cheb -flucid),2.0,3.0,40.0,100.0,40.0,124.0
1st,33-41,-median --nothreshold --niolocking -dynaclass -noise -raw -lpc -cheb -flucid,8.5,16.5,34.0,100.0,34.0,245.0
1st,33-41,Entertainment (-median --nothreshold --niolocking -dynaclass -noise -raw -lpc -cheb -flucid),2.0,3.0,40.0,100.0,40.0,16.0
1st,33-41,Financial (-median --nothreshold --niolocking -dynaclass -noise -raw -lpc -cheb -flucid),1.5,3.5,30.0,100.0,30.0,46.0
1st,33-41,Social (-median --nothreshold --niolocking -dynaclass -noise -raw -lpc -cheb -flucid),0.5,4.5,10.0,100.0,10.0,15.0
1st,33-41,Tourism (-median --nothreshold --niolocking -dynaclass -noise -raw -lpc -cheb -flucid),2.5,2.5,50.0,100.0,50.0,30.0
1st,33-41,Weather (-median --nothreshold --niolocking -dynaclass -noise -raw -lpc -cheb -flucid),2.0,3.0,40.0,100.0,40.0,138.0
1st,36-40,-median --nothreshold --niolocking -dynaclass -nopreprep -norm -lpc -cheb -flucid,8.5,16.5,34.0,100.0,34.0,253.0
1st,36-40,Entertainment (-median --nothreshold --niolocking -dynaclass -nopreprep -norm -lpc -cheb -flucid),2.0,3.0,40.0,100.0,40.0,16.0
1st,36-40,Financial (-median --nothreshold --niolocking -dynaclass -nopreprep -norm -lpc -cheb -flucid),1.5,3.5,30.0,100.0,30.0,47.0
1st,36-40,Social (-median --nothreshold --niolocking -dynaclass -nopreprep -norm -lpc -cheb -flucid),0.5,4.5,10.0,100.0,10.0,16.0
1st,36-40,Tourism (-median --nothreshold --niolocking -dynaclass -nopreprep -norm -lpc -cheb -flucid),2.5,2.5,50.0,100.0,50.0,32.0
1st,36-40,Weather (-median --nothreshold --niolocking -dynaclass -nopreprep -norm -lpc -cheb -flucid),2.0,3.0,40.0,100.0,40.0,142.0
1st,45-65,-median --nothreshold --niolocking -dynaclass -silence-noise -raw -lpc -cheb -flucid,8.5,16.5,34.0,100.0,34.0,324.0
1st,45-65,Entertainment (-median --nothreshold --niolocking -dynaclass -silence-noise -raw -lpc -cheb -flucid),2.0,3.0,40.0,100.0,40.0,16.0
1st,45-65,Financial (-median --nothreshold --niolocking -dynaclass -silence-noise -raw -lpc -cheb -flucid),1.5,3.5,30.0,100.0,30.0,47.0
1st,45-65,Social (-median --nothreshold --niolocking -dynaclass -silence-noise -raw -lpc -cheb -flucid),0.5,4.5,10.0,100.0,10.0,47.0
