guess,run,config,good,bad,%,recall,mca,ms
1st,12-128,Weather (-noclustering --nothreshold --niolocking -dynaclass -silence -norm -lpc -eucl -flucid),3.0,2.0,60.0,100.0,60.0,202.0
1st,20-95,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -norm -lpc -cos -flucid,14.5,10.5,58.0,100.0,58.0,979.0
1st,20-95,Entertainment (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -norm -lpc -cos -flucid),2.0,3.0,40.0,100.0,40.0,138.0
1st,20-95,Financial (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -norm -lpc -cos -flucid),2.5,2.5,50.0,100.0,50.0,271.0
1st,20-95,Social (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -norm -lpc -cos -flucid),5.0,0.0,100.0,100.0,100.0,107.0
1st,20-95,Tourism (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -norm -lpc -cos -flucid),2.0,3.0,40.0,100.0,40.0,274.0
1st,20-95,Weather (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -norm -lpc -cos -flucid),3.0,2.0,60.0,100.0,60.0,189.0
1st,11-132,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -norm -lpc -eucl -flucid,14.5,10.5,58.0,100.0,58.0,980.0
1st,11-132,Entertainment (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -norm -lpc -eucl -flucid),2.0,3.0,40.0,100.0,40.0,142.0
1st,11-132,Financial (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -norm -lpc -eucl -flucid),2.5,2.5,50.0,100.0,50.0,291.0
1st,11-132,Social (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -norm -lpc -eucl -flucid),5.0,0.0,100.0,100.0,100.0,94.0
1st,11-132,Tourism (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -norm -lpc -eucl -flucid),2.0,3.0,40.0,100.0,40.0,269.0
1st,11-132,Weather (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -norm -lpc -eucl -flucid),3.0,2.0,60.0,100.0,60.0,184.0
1st,41-78,-noclustering --nothreshold --niolocking -dynaclass -silence -bandstop -minmax -cheb -flucid,14.5,10.5,58.0,100.0,58.0,997.0
1st,41-78,Entertainment (-noclustering --nothreshold --niolocking -dynaclass -silence -bandstop -minmax -cheb -flucid),2.0,3.0,40.0,100.0,40.0,142.0
1st,41-78,Financial (-noclustering --nothreshold --niolocking -dynaclass -silence -bandstop -minmax -cheb -flucid),2.0,3.0,40.0,100.0,40.0,295.0
1st,41-78,Social (-noclustering --nothreshold --niolocking -dynaclass -silence -bandstop -minmax -cheb -flucid),4.5,0.5,90.0,100.0,90.0,66.0
1st,41-78,Tourism (-noclustering --nothreshold --niolocking -dynaclass -silence -bandstop -minmax -cheb -flucid),2.0,3.0,40.0,100.0,40.0,255.0
1st,41-78,Weather (-noclustering --nothreshold --niolocking -dynaclass -silence -bandstop -minmax -cheb -flucid),4.0,1.0,80.0,100.0,80.0,239.0
1st,13-129,-noclustering --nothreshold --niolocking -dynaclass -silence-noise -raw -lpc -cos -flucid,14.5,10.5,58.0,100.0,58.0,1001.0
1st,13-129,Entertainment (-noclustering --nothreshold --niolocking -dynaclass -silence-noise -raw -lpc -cos -flucid),2.0,3.0,40.0,100.0,40.0,140.0
1st,13-129,Financial (-noclustering --nothreshold --niolocking -dynaclass -silence-noise -raw -lpc -cos -flucid),2.5,2.5,50.0,100.0,50.0,298.0
1st,13-129,Social (-noclustering --nothreshold --niolocking -dynaclass -silence-noise -raw -lpc -cos -flucid),5.0,0.0,100.0,100.0,100.0,62.0
1st,13-129,Tourism (-noclustering --nothreshold --niolocking -dynaclass -silence-noise -raw -lpc -cos -flucid),2.0,3.0,40.0,100.0,40.0,282.0
1st,13-129,Weather (-noclustering --nothreshold --niolocking -dynaclass -silence-noise -raw -lpc -cos -flucid),3.0,2.0,60.0,100.0,60.0,219.0
1st,27-71,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -bandstop -minmax -cheb -flucid,14.5,10.5,58.0,100.0,58.0,1003.0
1st,27-71,Entertainment (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -bandstop -minmax -cheb -flucid),2.0,3.0,40.0,100.0,40.0,156.0
1st,27-71,Financial (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -bandstop -minmax -cheb -flucid),2.0,3.0,40.0,100.0,40.0,273.0
1st,27-71,Social (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -bandstop -minmax -cheb -flucid),4.5,0.5,90.0,100.0,90.0,93.0
1st,27-71,Tourism (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -bandstop -minmax -cheb -flucid),2.0,3.0,40.0,100.0,40.0,265.0
1st,27-71,Weather (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -bandstop -minmax -cheb -flucid),4.0,1.0,80.0,100.0,80.0,216.0
1st,22-126,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -raw -lpc -cos -flucid,14.5,10.5,58.0,100.0,58.0,1009.0
1st,22-126,Entertainment (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -raw -lpc -cos -flucid),2.0,3.0,40.0,100.0,40.0,135.0
1st,22-126,Financial (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -raw -lpc -cos -flucid),2.5,2.5,50.0,100.0,50.0,307.0
1st,22-126,Social (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -raw -lpc -cos -flucid),5.0,0.0,100.0,100.0,100.0,104.0
1st,22-126,Tourism (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -raw -lpc -cos -flucid),2.0,3.0,40.0,100.0,40.0,262.0
1st,22-126,Weather (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -raw -lpc -cos -flucid),3.0,2.0,60.0,100.0,60.0,201.0
1st,26-88,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -bandstop -minmax -diff -flucid,14.5,10.5,58.0,100.0,58.0,1036.0
1st,26-88,Entertainment (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -bandstop -minmax -diff -flucid),2.0,3.0,40.0,100.0,40.0,138.0
1st,26-88,Financial (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -bandstop -minmax -diff -flucid),2.0,3.0,40.0,100.0,40.0,291.0
1st,26-88,Social (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -bandstop -minmax -diff -flucid),4.5,0.5,90.0,100.0,90.0,86.0
1st,26-88,Tourism (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -bandstop -minmax -diff -flucid),2.0,3.0,40.0,100.0,40.0,294.0
1st,26-88,Weather (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -bandstop -minmax -diff -flucid),4.0,1.0,80.0,100.0,80.0,227.0
1st,7-99,-noclustering --nothreshold --niolocking -dynaclass -noise -raw -lpc -eucl -flucid,14.5,10.5,58.0,100.0,58.0,1044.0
1st,7-99,Entertainment (-noclustering --nothreshold --niolocking -dynaclass -noise -raw -lpc -eucl -flucid),2.0,3.0,40.0,100.0,40.0,167.0
1st,7-99,Financial (-noclustering --nothreshold --niolocking -dynaclass -noise -raw -lpc -eucl -flucid),2.5,2.5,50.0,100.0,50.0,307.0
1st,7-99,Social (-noclustering --nothreshold --niolocking -dynaclass -noise -raw -lpc -eucl -flucid),5.0,0.0,100.0,100.0,100.0,119.0
