guess,run,config,good,bad,%,recall,mca,ms
1st,14-1,Financial (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -band -aggr -hamming -flucid),1.0,4.0,20.0,100.0,20.0,172.0
1st,14-1,Social (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -band -aggr -hamming -flucid),1.0,4.0,20.0,100.0,20.0,265.0
1st,14-1,Tourism (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -band -aggr -hamming -flucid),3.0,2.0,60.0,100.0,60.0,202.0
1st,14-1,Weather (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -band -aggr -hamming -flucid),3.0,2.0,60.0,100.0,60.0,530.0
1st,40-7,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -raw -minmax -cos -flucid,9.5,15.5,38.0,100.0,38.0,218.0
1st,40-7,Entertainment (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -raw -minmax -cos -flucid),1.0,4.0,20.0,100.0,20.0,31.0
1st,40-7,Financial (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -raw -minmax -cos -flucid),1.5,3.5,30.0,100.0,30.0,16.0
1st,40-7,Social (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -raw -minmax -cos -flucid),1.5,3.5,30.0,100.0,30.0,46.0
1st,40-7,Tourism (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -raw -minmax -cos -flucid),3.0,2.0,60.0,100.0,60.0,0.0
1st,40-7,Weather (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -raw -minmax -cos -flucid),2.5,2.5,50.0,100.0,50.0,125.0
1st,36-17,-noclustering --nothreshold --niolocking -dynaclass -silence -raw -minmax -cos -flucid,9.5,15.5,38.0,100.0,38.0,280.0
1st,36-17,Entertainment (-noclustering --nothreshold --niolocking -dynaclass -silence -raw -minmax -cos -flucid),1.0,4.0,20.0,100.0,20.0,31.0
1st,36-17,Financial (-noclustering --nothreshold --niolocking -dynaclass -silence -raw -minmax -cos -flucid),1.5,3.5,30.0,100.0,30.0,16.0
1st,36-17,Social (-noclustering --nothreshold --niolocking -dynaclass -silence -raw -minmax -cos -flucid),1.5,3.5,30.0,100.0,30.0,61.0
1st,36-17,Tourism (-noclustering --nothreshold --niolocking -dynaclass -silence -raw -minmax -cos -flucid),3.0,2.0,60.0,100.0,60.0,47.0
1st,36-17,Weather (-noclustering --nothreshold --niolocking -dynaclass -silence -raw -minmax -cos -flucid),2.5,2.5,50.0,100.0,50.0,125.0
